DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/01/2017,6:30,BROOKLYN,11208,40.6625139,-73.8720068,"(40.6625139, -73.8720068)",WORTMAN AVENUE                  ,MONTAUK AVENUE,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,,,,,3590560,SPORT UTILITY / STATION WAGON,,,,
01/01/2017,6:22,BRONX,10462,40.8325205,-73.8427851,"(40.8325205, -73.8427851)",,,1155      COMMERCE AVENUE               ,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3590618,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,6:20,,,,,,BRIELLE AVENUE                  ,WALCOTT AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,3590075,SPORT UTILITY / STATION WAGON,,,,
01/01/2017,6:20,QUEENS,11354,40.7679231,-73.8115366,"(40.7679231, -73.8115366)",33 ROAD                         ,153 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3590158,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,6:15,,,,,,WEST 133 STREET                 ,,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,3590824,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2017,6:10,,,,,,EAST TREMONT AVENUE             ,VALENTINE AVENUE,,1,0,0,0,0,0,2,0,Unspecified,,,,,3589988,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,6:10,MANHATTAN,10025,40.794651,-73.9717827,"(40.794651, -73.9717827)",WEST 96 STREET                  ,BROADWAY,,1,0,1,0,0,0,0,0,Unspecified,,,,,3590542,PASSENGER VEHICLE,,,,
01/01/2017,6:00,,,,,,BORDEN AVENUE                   ,VANDAM STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3590176,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,6:00,,,,,,111 AVENUE                      ,,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,3590019,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,6:00,,,,,,FLATBUSH AVENUE                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590469,PASSENGER VEHICLE,,,,
01/01/2017,6:00,,,,,,Boston Road                     ,Boston road,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590656,PASSENGER VEHICLE,,,,
01/01/2017,6:00,QUEENS,11420,40.6735105,-73.8160609,"(40.6735105, -73.8160609)",SUTTER AVENUE                   ,122 PLACE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590891,PASSENGER VEHICLE,,,,
01/01/2017,6:00,BROOKLYN,11221,40.6891331,-73.9174834,"(40.6891331, -73.9174834)",,,1151      BUSHWICK AVENUE               ,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3590355,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,5:56,BROOKLYN,11211,40.7140658,-73.9493728,"(40.7140658, -73.9493728)",LORIMER STREET                  ,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3590018,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,5:50,,,,,,,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unsafe Lane Changing,,,,3590073,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,5:44,QUEENS,11355,,,,COLLEGE POINT BOULEVARD         ,59 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3590155,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,5:40,BRONX,10451,40.8275118,-73.9249432,"(40.8275118, -73.9249432)",EAST 161 STREET                 ,GERARD AVENUE,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,3590757,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2017,5:40,,,,,,3 AVENUE                        ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3590379,PASSENGER VEHICLE,,,,
01/01/2017,5:36,,,,,,MARCY AVENUE                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3591134,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,5:35,QUEENS,11413,40.6773487,-73.7497068,"(40.6773487, -73.7497068)",220 PLACE                       ,135 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,3590060,PASSENGER VEHICLE,,,,
01/01/2017,5:30,,,,,,FULTON STREET                   ,,,2,0,0,0,0,0,2,0,Unspecified,,,,,3590559,SPORT UTILITY / STATION WAGON,,,,
01/01/2017,5:30,,,,,,BROADWAY                        ,WEST 230 STREET,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,3594886,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,
01/01/2017,5:30,QUEENS,11369,40.7593846,-73.8669043,"(40.7593846, -73.8669043)",102 STREET                      ,32 AVENUE,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,3590786,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2017,5:30,MANHATTAN,10012,40.7272875,-74.0006314,"(40.7272875, -74.0006314)",WEST HOUSTON STREET             ,THOMPSON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,3590598,PASSENGER VEHICLE,,,,
01/01/2017,5:25,MANHATTAN,10128,40.7826332,-73.9511983,"(40.7826332, -73.9511983)",EAST 92 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590759,TAXI,,,,
01/01/2017,5:20,QUEENS,11354,40.7627471,-73.8332862,"(40.7627471, -73.8332862)",NORTHERN BOULEVARD              ,PRINCE STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590016,PASSENGER VEHICLE,,,,
01/01/2017,5:15,QUEENS,11354,40.7646348,-73.8148887,"(40.7646348, -73.8148887)",,,38-12     150 STREET                    ,0,0,0,0,0,0,0,0,Fell Asleep,Fell Asleep,Unspecified,Unspecified,Unspecified,3590009,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
01/01/2017,5:15,BROOKLYN,11203,40.6541017,-73.9257906,"(40.6541017, -73.9257906)",EAST 55 STREET                  ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3594362,SPORT UTILITY / STATION WAGON,,,,
01/01/2017,5:15,BRONX,10452,40.838156,-73.9211944,"(40.838156, -73.9211944)",WEST 169 STREET                 ,CROMWELL AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590950,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,5:08,BROOKLYN,11208,,,,CONDUIT BOULEVARD               ,PINE STREET,,2,1,0,1,0,0,2,0,Unsafe Speed,,,,,3590038,PASSENGER VEHICLE,,,,
01/01/2017,5:00,,,,,,86 STREET                       ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3590348,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2017,5:00,,,,,,ROCKAWAY BOULEVARD              ,BROOKVILLE BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590061,PASSENGER VEHICLE,,,,
01/01/2017,5:00,,,,,,BROOKLYN AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3590071,PASSENGER VEHICLE,,,,
01/01/2017,5:00,MANHATTAN,10018,40.7561921,-73.9905648,"(40.7561921, -73.9905648)",,,625       8 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590031,TAXI,SPORT UTILITY / STATION WAGON,,,
01/01/2017,5:00,MANHATTAN,10002,40.7189428,-73.9880124,"(40.7189428, -73.9880124)",,,99        ESSEX STREET                  ,0,0,0,0,0,0,0,0,Alcohol Involvement,Other Vehicular,Other Vehicular,,,3591076,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,TAXI,,
01/01/2017,4:57,QUEENS,11372,40.7518849,-73.8837529,"(40.7518849, -73.8837529)",83 STREET                       ,35 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3590784,TAXI,SPORT UTILITY / STATION WAGON,,,
01/01/2017,4:55,,,,,,HEATH AVENUE                    ,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3590287,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,4:50,,,,,,EAST 61 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3590876,SPORT UTILITY / STATION WAGON,,,,
01/01/2017,4:45,BRONX,10466,40.8982537,-73.8578509,"(40.8982537, -73.8578509)",EAST 237 STREET                 ,CARPENTER AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,3590124,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
01/01/2017,4:39,,,,,,4 AVENUE                        ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3590380,SPORT UTILITY / STATION WAGON,,,,
01/01/2017,4:35,QUEENS,11370,40.7651793,-73.8880653,"(40.7651793, -73.8880653)",ASTORIA BOULEVARD               ,81 STREET,,1,0,1,0,0,0,0,0,Alcohol Involvement,,,,,3595712,PASSENGER VEHICLE,,,,
01/01/2017,4:30,BROOKLYN,11237,40.6994387,-73.9122882,"(40.6994387, -73.9122882)",MYRTLE AVENUE                   ,GATES AVENUE,,2,0,0,0,0,0,2,0,Unspecified,,,,,3590482,SPORT UTILITY / STATION WAGON,,,,
01/01/2017,4:30,BRONX,10457,40.8475785,-73.9063206,"(40.8475785, -73.9063206)",EAST 176 STREET                 ,MONROE AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3592178,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2017,4:30,,,,,,GATEWAY DRIVE                   ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3590318,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
01/01/2017,4:30,QUEENS,11416,40.68424,-73.8460949,"(40.68424, -73.8460949)",101 AVENUE                      ,WOODHAVEN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590596,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,4:30,MANHATTAN,10014,40.7294421,-74.0022983,"(40.7294421, -74.0022983)",,,272       AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,3591163,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,4:30,BROOKLYN,11221,40.6891002,-73.9174618,"(40.6891002, -73.9174618)",,,1152      BUSHWICK AVENUE               ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,Unspecified,,3590356,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
01/01/2017,4:30,BROOKLYN,11203,40.6607162,-73.9293876,"(40.6607162, -73.9293876)",EAST 52 STREET                  ,RUTLAND ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3594382,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2017,4:30,BROOKLYN,11201,40.6934893,-73.9791676,"(40.6934893, -73.9791676)",ASHLAND PLACE                   ,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3590064,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2017,4:29,,,,,,EAST 61 STREET                  ,,,0,0,0,0,0,0,0,0,Passenger Distraction,Driver Inattention/Distraction,,,,3590870,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,4:22,QUEENS,11373,40.7403321,-73.8809222,"(40.7403321, -73.8809222)",,,83-30     CORNISH AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3590330,PASSENGER VEHICLE,,,,
01/01/2017,4:20,,,,,,MERRICK BOULEVARD               ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Backing Unsafely,,,,3590183,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,4:20,MANHATTAN,10032,,,,BROADWAY                        ,WEST 158 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590273,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,4:20,BROOKLYN,11219,40.6259834,-74.0015202,"(40.6259834, -74.0015202)",65 STREET                       ,13 AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3590806,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,4:15,,,,,,BARCLAY STREET                  ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,3590719,PICK-UP TRUCK,PASSENGER VEHICLE,,,
01/01/2017,4:15,BROOKLYN,11233,40.681642,-73.9287958,"(40.681642, -73.9287958)",,,303       REID AVENUE                   ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3590280,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,4:14,BROOKLYN,11213,,,,PARK PLACE                      ,ALBANY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3591762,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,4:10,MANHATTAN,10034,40.8655927,-73.9181068,"(40.8655927, -73.9181068)",10 AVENUE                       ,ISHAM STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,,,,3591244,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2017,4:05,,,40.7563226,-73.852285,"(40.7563226, -73.852285)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3593235,PASSENGER VEHICLE,,,,
01/01/2017,4:05,BRONX,10460,40.8385781,-73.8691744,"(40.8385781, -73.8691744)",,,1531      COMMONWLTH AVENUE             ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,Unspecified,,3590616,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
01/01/2017,4:02,BRONX,10455,40.8142905,-73.8997274,"(40.8142905, -73.8997274)",LEGGETT AVENUE                  ,FOX STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3590234,TAXI,,,,
01/01/2017,4:00,QUEENS,11433,40.6949861,-73.7999001,"(40.6949861, -73.7999001)",153 STREET                      ,107 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590307,SPORT UTILITY / STATION WAGON,,,,
01/01/2017,4:00,QUEENS,11420,40.6805069,-73.8143183,"(40.6805069, -73.8143183)",LINDEN BOULEVARD                ,126 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590028,PASSENGER VEHICLE,,,,
01/01/2017,4:00,BRONX,10469,,,,BOSTON ROAD                     ,CORSA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590974,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2017,3:55,,,,,,BRIDGE STREET                   ,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,3589976,PASSENGER VEHICLE,,,,
01/01/2017,3:50,,,,,,WEBSTER AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590424,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2017,3:48,MANHATTAN,10128,40.7833091,-73.9528011,"(40.7833091, -73.9528011)",LEXINGTON AVENUE                ,EAST 92 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590760,TAXI,,,,
01/01/2017,3:45,MANHATTAN,10034,40.865685,-73.9289205,"(40.865685, -73.9289205)",,,1825      riverside drive               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3593004,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2017,3:45,MANHATTAN,10016,40.7416518,-73.9800763,"(40.7416518, -73.9800763)",,,223       EAST 28 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590692,TAXI,PASSENGER VEHICLE,,,
01/01/2017,3:40,BRONX,10461,40.8388381,-73.8442338,"(40.8388381, -73.8442338)",,,2511      WESTCHESTER AVENUE            ,1,0,1,0,0,0,0,0,,,,,,3595088,,,,,
01/01/2017,3:40,QUEENS,11435,40.7005823,-73.8077418,"(40.7005823, -73.8077418)",SUTPHIN BOULEVARD               ,ARCHER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3592468,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
