DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
02/01/2017,17:26,,,40.704384,-73.901825,"(40.704384, -73.901825)",67 AVENUE                       ,,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,View Obstructed/Limited,,,,3608497,BICYCLE,PASSENGER VEHICLE,,,
02/01/2017,17:25,BROOKLYN,11219,40.626373,-73.99754,"(40.626373, -73.99754)",62 STREET                       ,14 AVENUE,,1,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3608188,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2017,17:25,,,40.867035,-73.896324,"(40.867035, -73.896324)",MORRIS AVENUE                   ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3608628,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2017,17:15,BROOKLYN,11223,40.59983,-73.98294,"(40.59983, -73.98294)",,,1927      WEST 11 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3608498,SPORT UTILITY / STATION WAGON,,,,
02/01/2017,17:15,BROOKLYN,11220,40.638153,-74.01397,"(40.638153, -74.01397)",60 STREET                       ,6 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3608125,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2017,17:13,,,40.70313,-73.816795,"(40.70313, -73.816795)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3608279,SPORT UTILITY / STATION WAGON,TAXI,,,
02/01/2017,17:11,MANHATTAN,10022,40.75645,-73.97032,"(40.75645, -73.97032)",3 AVENUE                        ,EAST 51 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,3608169,SPORT UTILITY / STATION WAGON,,,,
02/01/2017,17:10,BROOKLYN,11213,40.669403,-73.94221,"(40.669403, -73.94221)",KINGSTON AVENUE                 ,EASTERN PARKWAY,,1,0,1,0,0,0,0,0,Unspecified,,,,,3609240,PASSENGER VEHICLE,,,,
02/01/2017,17:10,,,40.650806,-73.94958,"(40.650806, -73.94958)",NOSTRAND AVENUE                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3614251,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2017,17:06,BROOKLYN,11236,40.65295,-73.911026,"(40.65295, -73.911026)",AVENUE B                        ,ROCKAWAY PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3608451,PASSENGER VEHICLE,PICK-UP TRUCK,,,
02/01/2017,17:02,BROOKLYN,11218,40.64138,-73.969406,"(40.64138, -73.969406)",CONEY ISLAND AVENUE             ,AVENUE C,,1,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3608113,SPORT UTILITY / STATION WAGON,,,,
02/01/2017,17:02,QUEENS,11417,40.679962,-73.83953,"(40.679962, -73.83953)",100 STREET                      ,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3608202,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
02/01/2017,17:00,,,40.782627,-73.97499,"(40.782627, -73.97499)",COLUMBUS AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3608504,PICK-UP TRUCK,,,,
02/01/2017,17:00,,,40.7189,-73.748215,"(40.7189, -73.748215)",93 AVENUE                       ,212 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3608090,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2017,17:00,QUEENS,11372,40.74977,-73.878624,"(40.74977, -73.878624)",,,37-11     88 STREET                     ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3608364,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2017,17:00,QUEENS,11104,40.74191,-73.9256,"(40.74191, -73.9256)",39 PLACE                        ,47 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3608596,PASSENGER VEHICLE,,,,
02/01/2017,17:00,MANHATTAN,10038,40.706406,-74.00456,"(40.706406, -74.00456)",JOHN STREET                     ,FRONT STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3609386,PASSENGER VEHICLE,,,,
02/01/2017,17:00,BROOKLYN,11207,40.690643,-73.91041,"(40.690643, -73.91041)",,,1167      HALSEY STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3608934,PASSENGER VEHICLE,,,,
02/01/2017,17:00,BRONX,10468,40.866035,-73.89854,"(40.866035, -73.89854)",,,2605      JEROME AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3608424,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2017,16:55,,,40.604313,-74.05208,"(40.604313, -74.05208)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3608226,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2017,16:55,BROOKLYN,11212,40.67066,-73.904205,"(40.67066, -73.904205)",POWELL STREET                   ,PITKIN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3611013,PASSENGER VEHICLE,,,,
02/01/2017,16:50,MANHATTAN,10027,40.806767,-73.94313,"(40.806767, -73.94313)",,,18        WEST 125 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3608522,TAXI,PASSENGER VEHICLE,,,
02/01/2017,16:46,,,40.826275,-73.85971,"(40.826275, -73.85971)",BRUCKNER BOULEVARD              ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3608547,PASSENGER VEHICLE,PICK-UP TRUCK,,,
02/01/2017,16:45,,,40.667366,-73.77181,"(40.667366, -73.77181)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3608207,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2017,16:45,QUEENS,11412,40.692154,-73.74957,"(40.692154, -73.74957)",201 PLACE                       ,119 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3609176,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2017,16:45,BROOKLYN,11209,40.617943,-74.03332,"(40.617943, -74.03332)",3 AVENUE                        ,94 STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3608097,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2017,16:40,,,40.726067,-73.9089,"(40.726067, -73.9089)",59 STREET                       ,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3608493,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2017,16:40,BROOKLYN,11209,40.632156,-74.02751,"(40.632156, -74.02751)",3 AVENUE                        ,74 STREET,,1,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3608121,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2017,16:40,MANHATTAN,10065,40.764286,-73.95562,"(40.764286, -73.95562)",EAST 68 STREET                  ,YORK AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3608332,SPORT UTILITY / STATION WAGON,TAXI,,,
02/01/2017,16:39,,,40.858406,-73.885,"(40.858406, -73.885)",EAST FORDHAM ROAD               ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3608256,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2017,16:35,,,,,,LITTLE NECK PARKWAY             ,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3608380,PASSENGER VEHICLE,,,,
02/01/2017,16:30,,,40.72417,-74.004585,"(40.72417, -74.004585)",BROOME STREET                   ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3609382,PASSENGER VEHICLE,,,,
02/01/2017,16:30,,,,,,,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3608770,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2017,16:30,MANHATTAN,10013,40.715233,-73.99741,"(40.715233, -73.99741)",,,51        BAYARD STREET                 ,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3609271,SPORT UTILITY / STATION WAGON,,,,
02/01/2017,16:30,BROOKLYN,11201,40.690144,-73.98408,"(40.690144, -73.98408)",ELM PLACE                       ,FULTON STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3608067,PASSENGER VEHICLE,,,,
02/01/2017,16:30,BRONX,10466,40.896526,-73.855644,"(40.896526, -73.855644)",,,4332      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Unspecified,,,,,3612920,PASSENGER VEHICLE,,,,
02/01/2017,16:26,,,40.776997,-73.8148,"(40.776997, -73.8148)",WILLETS POINT BOULEVARD         ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3608174,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
02/01/2017,16:25,BROOKLYN,11212,40.66753,-73.921745,"(40.66753, -73.921745)",,,1224      EAST NEW YORK AVENUE          ,0,0,0,0,0,0,0,0,Unspecified,,,,,3608127,PASSENGER VEHICLE,,,,
02/01/2017,16:20,QUEENS,11106,40.761913,-73.92656,"(40.761913, -73.92656)",,,32-76     30 STREET                     ,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,3610065,BICYCLE,PASSENGER VEHICLE,,,
02/01/2017,16:20,MANHATTAN,10016,40.741272,-73.97535,"(40.741272, -73.97535)",EAST 30 STREET                  ,1 AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3610187,SPORT UTILITY / STATION WAGON,,,,
02/01/2017,16:20,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3608071,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
02/01/2017,16:20,,,40.58089,-74.09201,"(40.58089, -74.09201)",SEAVER AVENUE                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3608234,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2017,16:20,BROOKLYN,11235,40.592968,-73.9482,"(40.592968, -73.9482)",EAST 22 STREET                  ,AVENUE X,,0,0,0,0,0,0,0,0,Oversized Vehicle,Passing or Lane Usage Improper,Unspecified,Unspecified,,3608391,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/01/2017,16:18,,,40.654434,-73.92139,"(40.654434, -73.92139)",LINDEN BOULEVARD                ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3608489,PASSENGER VEHICLE,,,,
02/01/2017,16:18,BRONX,10468,40.861347,-73.897736,"(40.861347, -73.897736)",GRAND CONCOURSE                 ,EAST 188 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3608154,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2017,16:15,QUEENS,11433,40.704853,-73.791664,"(40.704853, -73.791664)",93 AVENUE                       ,168 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3608278,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2017,16:15,QUEENS,11367,40.73352,-73.81482,"(40.73352, -73.81482)",,,69-07     KISSENA BOULEVARD             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3607958,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2017,16:10,,,40.823315,-73.94901,"(40.823315, -73.94901)",AMSTERDAM AVENUE                ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,3610826,SPORT UTILITY / STATION WAGON,,,,
02/01/2017,16:02,BRONX,10466,40.883556,-73.84974,"(40.883556, -73.84974)",LACONIA AVENUE                  ,EAST 224 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3608068,PASSENGER VEHICLE,,,,
02/01/2017,16:00,,,,,,,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Reaction to Other Uninvolved Vehicle,,,,3608160,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2017,16:00,,,40.850056,-73.91446,"(40.850056, -73.91446)",WEST TREMONT AVENUE             ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3608155,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
02/01/2017,16:00,,,40.73883,-73.983154,"(40.73883, -73.983154)",EAST 23 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3613030,TAXI,,,,
02/01/2017,16:00,STATEN ISLAND,10310,40.63808,-74.12117,"(40.63808, -74.12117)",,,48        ALASKA STREET                 ,0,0,0,0,0,0,0,0,,,,,,3608258,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2017,16:00,QUEENS,11361,40.764816,-73.7868,"(40.764816, -73.7868)",35 AVENUE                       ,200 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3608093,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2017,16:00,MANHATTAN,10028,40.777752,-73.95479,"(40.777752, -73.95479)",,,1496      3 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3608296,SPORT UTILITY / STATION WAGON,TAXI,,,
02/01/2017,16:00,BROOKLYN,11236,40.655685,-73.899414,"(40.655685, -73.899414)",AVENUE D                        ,BANK STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3608307,PASSENGER VEHICLE,,,,
