DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
03/16/2017,15:00,MANHATTAN,10014,40.72871,-74.006355,"(40.72871, -74.006355)",,,262       WEST HOUSTON STREET           ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3635098,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2017,15:00,MANHATTAN,10013,40.715355,-73.99773,"(40.715355, -73.99773)",BAYARD STREET                   ,ELIZABETH STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3635288,PICK-UP TRUCK,,,,
03/16/2017,15:00,BROOKLYN,11237,40.700546,-73.917076,"(40.700546, -73.917076)",IRVING AVENUE                   ,GREENE AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3634444,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/16/2017,15:00,BROOKLYN,11219,40.637264,-73.9898,"(40.637264, -73.9898)",13 AVENUE                       ,45 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3634488,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2017,15:00,BROOKLYN,11217,40.6798,-73.97451,"(40.6798, -73.97451)",,,80        SAINT MARKS AVENUE            ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3635134,PICK-UP TRUCK,,,,
03/16/2017,14:55,,,40.789085,-73.780464,"(40.789085, -73.780464)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3633177,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/16/2017,14:53,BROOKLYN,11232,40.654133,-74.01169,"(40.654133, -74.01169)",41 STREET                       ,2 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3633322,PICK-UP TRUCK,PASSENGER VEHICLE,,,
03/16/2017,14:50,,,40.73886,-73.73974,"(40.73886, -73.73974)",,,,1,0,0,0,0,0,1,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3633265,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/16/2017,14:50,,,40.84474,-73.922585,"(40.84474, -73.922585)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3633290,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2017,14:50,,,40.832733,-73.89802,"(40.832733, -73.89802)",CROTONA AVENUE                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3634393,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/16/2017,14:30,BROOKLYN,11201,40.698536,-73.9943,"(40.698536, -73.9943)",HICKS STREET                    ,PINEAPPLE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3633169,PASSENGER VEHICLE,,,,
03/16/2017,14:28,BRONX,10465,40.828125,-73.84105,"(40.828125, -73.84105)",BRUCKNER BOULEVARD              ,BRUSH AVENUE,,0,0,0,0,0,0,0,0,Glare,Glare,,,,3633141,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/16/2017,14:25,,,40.706852,-74.00501,"(40.706852, -74.00501)",WATER STREET                    ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3634155,PASSENGER VEHICLE,,,,
03/16/2017,14:24,BROOKLYN,11249,40.715046,-73.964806,"(40.715046, -73.964806)",WYTHE AVENUE                    ,SOUTH 1 STREET,,1,0,0,0,0,0,1,0,Other Vehicular,Unspecified,,,,3634763,PASSENGER VEHICLE,,,,
03/16/2017,14:21,BROOKLYN,11230,40.632107,-73.967186,"(40.632107, -73.967186)",,,1011      FOSTER AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3634514,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2017,14:20,QUEENS,11105,40.774166,-73.9031,"(40.774166, -73.9031)",21 AVENUE                       ,41 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,3633525,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/16/2017,14:20,BROOKLYN,11224,40.57699,-73.98153,"(40.57699, -73.98153)",MERMAID AVENUE                  ,STILLWELL AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3635200,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/16/2017,14:20,BROOKLYN,11212,40.657803,-73.90868,"(40.657803, -73.90868)",LOTT AVENUE                     ,CHESTER STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3633962,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/16/2017,14:15,,,40.715645,-73.90145,"(40.715645, -73.90145)",FRESH POND ROAD                 ,60 DRIVE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3634171,SPORT UTILITY / STATION WAGON,,,,
03/16/2017,14:15,QUEENS,11435,40.70887,-73.81871,"(40.70887, -73.81871)",84 DRIVE                        ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3633250,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/16/2017,14:15,QUEENS,11418,40.701134,-73.81716,"(40.701134, -73.81716)",89 AVENUE                       ,135 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3633380,SPORT UTILITY / STATION WAGON,,,,
03/16/2017,14:15,BROOKLYN,11231,,,,COLUMBIA STREET                 ,HALLECK STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3633989,PICK-UP TRUCK,PASSENGER VEHICLE,,,
03/16/2017,14:14,MANHATTAN,10017,40.7501,-73.974945,"(40.7501, -73.974945)",3 AVENUE                        ,EAST 41 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3633159,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/16/2017,14:10,MANHATTAN,10003,40.738007,-73.987976,"(40.738007, -73.987976)",,,240       PARK AVENUE SOUTH             ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3633767,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/16/2017,14:07,BROOKLYN,11220,40.64423,-74.014915,"(40.64423, -74.014915)",54 STREET                       ,4 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3633620,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2017,14:05,MANHATTAN,10019,40.762966,-73.973976,"(40.762966, -73.973976)",5 AVENUE                        ,EAST 57 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3633713,PASSENGER VEHICLE,TAXI,,,
03/16/2017,14:04,,,40.824707,-73.91552,"(40.824707, -73.91552)",EAST 161 STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3638984,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/16/2017,14:02,,,40.798256,-73.92402,"(40.798256, -73.92402)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,3633298,TAXI,SPORT UTILITY / STATION WAGON,,,
03/16/2017,14:00,MANHATTAN,10024,40.779476,-73.97358,"(40.779476, -73.97358)",CENTRAL PARK WEST               ,WEST 77 STREET,,2,0,0,0,0,0,2,0,Driver Inexperience,Unspecified,Unspecified,,,3634534,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2017,14:00,,,40.728947,-73.92793,"(40.728947, -73.92793)",,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,Unspecified,,,3633345,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
03/16/2017,14:00,,,40.683094,-73.80576,"(40.683094, -73.80576)",,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3633790,PASSENGER VEHICLE,,,,
03/16/2017,14:00,,,40.675945,-73.94715,"(40.675945, -73.94715)",NEW YORK AVENUE                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3633423,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2017,14:00,QUEENS,11416,40.682327,-73.85283,"(40.682327, -73.85283)",87 STREET                       ,101 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3633375,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/16/2017,14:00,MANHATTAN,10036,40.75866,-73.98875,"(40.75866, -73.98875)",,,700       8 AVENUE                      ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3635882,PASSENGER VEHICLE,,,,
03/16/2017,14:00,MANHATTAN,10007,40.716835,-74.01212,"(40.716835, -74.01212)",,,199       CHAMBERS STREET               ,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3633148,,,,,
03/16/2017,14:00,BROOKLYN,11212,40.66659,-73.9032,"(40.66659, -73.9032)",POWELL STREET                   ,BLAKE AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3633851,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
03/16/2017,14:00,BRONX,10467,40.86784,-73.864395,"(40.86784, -73.864395)",ARNOW AVENUE                    ,WALLACE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3633680,PICK-UP TRUCK,PASSENGER VEHICLE,,,
03/16/2017,13:55,BROOKLYN,11217,40.68306,-73.973785,"(40.68306, -73.973785)",6 AVENUE                        ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Following Too Closely,,,,3635135,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2017,13:50,,,40.778812,-73.95609,"(40.778812, -73.95609)",LEXINGTON AVENUE                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3633495,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/16/2017,13:50,BROOKLYN,11234,40.63413,-73.928505,"(40.63413, -73.928505)",KINGS HIGHWAY                   ,UTICA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3633352,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2017,13:47,MANHATTAN,10011,40.742832,-74.00771,"(40.742832, -74.00771)",WEST 15 STREET                  ,10 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3634610,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2017,13:45,BROOKLYN,11201,40.694813,-73.98327,"(40.694813, -73.98327)",GOLD STREET                     ,JOHNSON STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3633167,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2017,13:45,,,40.711452,-73.91987,"(40.711452, -73.91987)",FLUSHING AVENUE                 ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3634167,SPORT UTILITY / STATION WAGON,,,,
03/16/2017,13:45,,,40.690247,-73.81693,"(40.690247, -73.81693)",103 AVENUE                      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3633000,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/16/2017,13:45,MANHATTAN,10027,40.81458,-73.94795,"(40.81458, -73.94795)",DOUGLASS BOULEVARD              ,WEST 132 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3635426,TAXI,PASSENGER VEHICLE,,,
03/16/2017,13:40,QUEENS,11104,40.743374,-73.92056,"(40.743374, -73.92056)",QUEENS BOULEVARD                ,44 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3633649,SPORT UTILITY / STATION WAGON,,,,
03/16/2017,13:38,BROOKLYN,11224,40.572792,-73.99579,"(40.572792, -73.99579)",,,3002      SURF AVENUE                   ,0,0,0,0,0,0,0,0,Unspecified,,,,,3635201,SPORT UTILITY / STATION WAGON,,,,
03/16/2017,13:37,,,,,,ROCKAWAY BOULEVARD              ,225 STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,,,,,3633435,PASSENGER VEHICLE,,,,
03/16/2017,13:32,BROOKLYN,11228,40.624123,-74.01063,"(40.624123, -74.01063)",73 STREET                       ,11 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3633221,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
03/16/2017,13:30,,,40.58451,-73.987625,"(40.58451, -73.987625)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3634100,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/16/2017,13:30,QUEENS,11104,40.739952,-73.92504,"(40.739952, -73.92504)",48 AVENUE                       ,40 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3633346,SPORT UTILITY / STATION WAGON,MOTORCYCLE,,,
03/16/2017,13:30,MANHATTAN,10034,40.85922,-73.92275,"(40.85922, -73.92275)",,,3716      10 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3636198,PASSENGER VEHICLE,,,,
03/16/2017,13:30,BRONX,10460,40.8359,-73.890396,"(40.8359, -73.890396)",,,1624      BOSTON ROAD                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,3634410,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2017,13:25,,,,,,MASPETH AVENUE                  ,49 PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3634179,SPORT UTILITY / STATION WAGON,,,,
03/16/2017,13:25,MANHATTAN,10036,40.75484,-73.98412,"(40.75484, -73.98412)",WEST 42 STREET                  ,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3635885,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/16/2017,13:20,,,40.720383,-73.780815,"(40.720383, -73.780815)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3632973,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/16/2017,13:20,,,40.60645,-73.974594,"(40.60645, -73.974594)",QUENTIN ROAD                    ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3633805,PASSENGER VEHICLE,PICK-UP TRUCK,,,
03/16/2017,13:20,MANHATTAN,10112,40.759518,-73.97955,"(40.759518, -73.97955)",,,70        WEST 50 STREET                ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3633681,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
03/16/2017,13:15,QUEENS,11419,40.686028,-73.82506,"(40.686028, -73.82506)",118 STREET                      ,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,3633660,PASSENGER VEHICLE,,,,
03/16/2017,13:15,BROOKLYN,11226,40.653694,-73.96403,"(40.653694, -73.96403)",,,10        SAINT PAULS PLACE             ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3634517,PASSENGER VEHICLE,,,,
03/16/2017,13:15,BROOKLYN,11225,40.659496,-73.96057,"(40.659496, -73.96057)",MIDWOOD STREET                  ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3633387,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2017,13:10,,,40.773335,-73.95506,"(40.773335, -73.95506)",2 AVENUE                        ,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3633108,SPORT UTILITY / STATION WAGON,,,,
03/16/2017,13:10,BROOKLYN,11217,40.68444,-73.97772,"(40.68444, -73.97772)",,,139       FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3635133,,,,,
03/16/2017,13:10,BROOKLYN,11208,40.67866,-73.86727,"(40.67866, -73.86727)",,,1144      LIBERTY AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3633661,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/16/2017,13:05,BROOKLYN,11211,40.715187,-73.93562,"(40.715187, -73.93562)",MORGAN AVENUE                   ,SHARON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3634758,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/16/2017,13:00,,,40.69993,-73.96188,"(40.69993, -73.96188)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3634115,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/16/2017,13:00,,,40.684803,-73.72523,"(40.684803, -73.72523)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3634224,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2017,13:00,,,40.602806,-74.062874,"(40.602806, -74.062874)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3633329,PASSENGER VEHICLE,,,,
03/16/2017,13:00,STATEN ISLAND,10304,40.591232,-74.09973,"(40.591232, -74.09973)",GARRETSON AVENUE                ,PLATTSBURG STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3633284,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/16/2017,13:00,QUEENS,11421,40.691402,-73.86198,"(40.691402, -73.86198)",87 AVENUE                       ,80 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3635015,PASSENGER VEHICLE,,,,
03/16/2017,13:00,QUEENS,11377,40.74791,-73.91116,"(40.74791, -73.91116)",,,52-35     39 ROAD                       ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3636614,PASSENGER VEHICLE,,,,
03/16/2017,13:00,QUEENS,11004,40.739338,-73.7081,"(40.739338, -73.7081)",83 AVENUE                       ,261 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3633182,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/16/2017,13:00,MANHATTAN,10011,40.732944,-73.99799,"(40.732944, -73.99799)",WEST 8 STREET                   ,MAC DOUGAL STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3635232,PICK-UP TRUCK,PICK-UP TRUCK,,,
03/16/2017,13:00,BROOKLYN,11226,40.655212,-73.95634,"(40.655212, -73.95634)",,,2032      BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3633399,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/16/2017,13:00,BROOKLYN,11214,40.60637,-73.98924,"(40.60637, -73.98924)",,,7802      BAY PARKWAY                   ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3634173,PASSENGER VEHICLE,,,,
03/16/2017,13:00,BRONX,10457,40.837654,-73.89997,"(40.837654, -73.89997)",FULTON AVENUE                   ,CLAREMONT PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3634409,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
03/16/2017,12:54,QUEENS,11418,40.702076,-73.82591,"(40.702076, -73.82591)",,,86-39     125 STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3632974,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/16/2017,12:50,BROOKLYN,11235,40.5784,-73.948425,"(40.5784, -73.948425)",,,161       EXETER STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3633465,SPORT UTILITY / STATION WAGON,,,,
03/16/2017,12:50,BRONX,10458,40.87427,-73.88477,"(40.87427, -73.88477)",VALENTINE AVENUE                ,EAST 204 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3634276,PASSENGER VEHICLE,,,,
03/16/2017,12:50,BRONX,10451,40.82751,-73.92495,"(40.82751, -73.92495)",GERARD AVENUE                   ,EAST 161 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3633136,PICK-UP TRUCK,PASSENGER VEHICLE,,,
03/16/2017,12:46,,,40.756096,-73.74655,"(40.756096, -73.74655)",,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3633105,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/16/2017,12:46,QUEENS,11373,40.74492,-73.883644,"(40.74492, -73.883644)",,,42-22     KETCHAM STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3633258,PASSENGER VEHICLE,,,,
03/16/2017,12:45,,,40.79522,-73.921524,"(40.79522, -73.921524)",,,,2,0,0,0,0,0,2,0,Reaction to Other Uninvolved Vehicle,Unspecified,Unspecified,,,3633312,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
03/16/2017,12:45,,,40.695023,-73.84645,"(40.695023, -73.84645)",JAMAICA AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3633373,PICK-UP TRUCK,,,,
03/16/2017,12:44,BROOKLYN,11238,40.686745,-73.96553,"(40.686745, -73.96553)",WASHINGTON AVENUE               ,GREENE AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3635376,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/16/2017,12:44,QUEENS,11432,40.702164,-73.8043,"(40.702164, -73.8043)",,,150-14    JAMAICA AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3635511,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2017,12:43,,,40.798256,-73.92402,"(40.798256, -73.92402)",,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3633297,PICK-UP TRUCK,PASSENGER VEHICLE,,,
03/16/2017,12:40,MANHATTAN,10024,40.78202,-73.97173,"(40.78202, -73.97173)",WEST 81 STREET                  ,CENTRAL PARK WEST,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3636841,TAXI,TAXI,,,
03/16/2017,12:35,QUEENS,11101,40.744026,-73.92616,"(40.744026, -73.92616)",39 STREET                       ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3633116,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/16/2017,12:33,BROOKLYN,11236,40.63132,-73.902336,"(40.63132, -73.902336)",AVENUE M                        ,EAST 85 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3633427,,,,,
03/16/2017,12:32,QUEENS,11363,40.76907,-73.73921,"(40.76907, -73.73921)",,,43-23     249 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3633104,SPORT UTILITY / STATION WAGON,,,,
03/16/2017,12:30,,,40.77162,-73.87477,"(40.77162, -73.87477)",,,,1,0,0,0,0,0,1,0,Unspecified,,,,,3634153,SPORT UTILITY / STATION WAGON,,,,
03/16/2017,12:30,,,,,,SHELL ROAD                      ,SHORE PARKWAY,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3635199,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2017,12:30,QUEENS,11413,40.667038,-73.757324,"(40.667038, -73.757324)",144 AVENUE                      ,SPRINGFIELD BOULEVARD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3633454,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/16/2017,12:30,MANHATTAN,10011,40.738045,-73.996346,"(40.738045, -73.996346)",WEST 15 STREET                  ,AVENUE OF THE AMERICAS,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,3636136,PASSENGER VEHICLE,,,,
03/16/2017,12:30,,,40.719864,-73.94486,"(40.719864, -73.94486)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3634095,SPORT UTILITY / STATION WAGON,,,,
03/16/2017,12:30,,,40.71407,-73.954346,"(40.71407, -73.954346)",METROPOLITAN AVENUE             ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3634754,PASSENGER VEHICLE,,,,
03/16/2017,12:30,,,40.531918,-74.19175,"(40.531918, -74.19175)",HUGUENOT AVENUE                 ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3632982,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
03/16/2017,12:30,,,40.715813,-73.91212,"(40.715813, -73.91212)",FLUSHING AVENUE                 ,55 STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3634176,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/16/2017,12:30,,,40.86271,-73.89314,"(40.86271, -73.89314)",BAINBRIDGE AVENUE               ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3633878,SPORT UTILITY / STATION WAGON,,,,
03/16/2017,12:30,QUEENS,11412,40.690918,-73.7623,"(40.690918, -73.7623)",BAISLEY BOULEVARD               ,FARMERS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3633194,SPORT UTILITY / STATION WAGON,,,,
03/16/2017,12:30,QUEENS,11370,40.76635,-73.88756,"(40.76635, -73.88756)",82 STREET                       ,23 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3633793,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/16/2017,12:30,MANHATTAN,10002,40.717735,-73.99129,"(40.717735, -73.99129)",,,73        ALLEN STREET                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,3632970,VAN,PICK-UP TRUCK,,,
03/16/2017,12:30,MANHATTAN,10002,40.718143,-73.993835,"(40.718143, -73.993835)",GRAND STREET                    ,CHRYSTIE STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3639723,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/16/2017,12:30,BROOKLYN,11217,40.68733,-73.98183,"(40.68733, -73.98183)",NEVINS STREET                   ,SCHERMERHORN STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3633168,SPORT UTILITY / STATION WAGON,,,,
03/16/2017,12:30,BRONX,10459,40.827103,-73.88794,"(40.827103, -73.88794)",,,1125      LONGFELLOW AVENUE             ,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3634411,PASSENGER VEHICLE,,,,
